,filename,fractal_dimension,entropy,lacunarity,SRE,LRE,RPC,Minor_Axis_Length,Solidity,Integrated_Density,Label
761,G7_1.jpg,1.6456062969789815,5.950588021520194,0.0231311303540811,2.488,40.166,26.437,2.615525479,0.924201887,64786752,0
762,G7_2.jpg,1.6534884809515509,6.025974585022904,0.0251093299153865,2.496,39.609,26.331,2.241873039,0.92731673,64506858,0
763,G7_3.jpg,1.6554097327726696,6.258365360207323,0.0257235151429408,2.456,38.727,26.374,2.695127313,0.928597139,60446591,0
764,G7_4.jpg,1.6668676922369616,6.532880473211768,0.0275736771595485,2.437,44.592,25.24,2.999490273,0.921534688,54021907,0
765,E2_0.jpg,1.3821575359954337,6.777455871744276,0.0302084494071328,2.071,77.353,20.325,1.752592184,0.939430518,37995165,0
766,E2_1.jpg,1.4197014920179902,6.477366117064111,0.0261907915468457,2.165,45.468,23.834,1.675307398,0.942349779,53543854,0
767,E2_2.jpg,1.3907383118501533,6.143932095081732,0.024257676416036,2.169,78.195,20.491,1.813984589,0.946630233,62381622,0
768,E2_3.jpg,1.4169029386983572,6.253545707407633,0.0228474891351966,2.21,40.697,24.74,1.553824385,0.946834983,59343296,0
769,E2_4.jpg,1.3556904548010398,6.13986426903426,0.0231967213724341,2.181,68.728,21.32,1.72247646,0.946257577,60489423,0
770,F4_0.jpg,1.4933493871528438,6.452662582495607,0.0365549553431925,2.621,63.161,26.809,2.471623697,0.905740939,65528696,0
771,F4_1.jpg,1.4765306997287244,6.7205537354107445,0.0437732759345646,2.522,66.06,25.312,2.193941347,0.897049262,52137162,0
772,F4_2.jpg,1.4738200094744944,6.661304737557651,0.0423228670466626,2.534,60.384,25.853,2.470273197,0.904752729,55851048,0
773,F4_3.jpg,1.4604144090666449,6.583814868004435,0.0366642194583046,2.465,206.042,17.204,2.599343044,0.899015483,60854243,0
774,F4_4.jpg,1.4687768823480962,6.24548692477193,0.0335742608256557,2.513,167.309,18.726,2.279185061,0.905333524,72430693,0
775,G2_0.jpg,1.49674760633805,6.447953421804535,0.0420679522171193,2.409,30.889,26.259,1.561498657,0.948943707,55459977,0
776,G2_1.jpg,1.5486034318505708,6.947881746052,0.0526274952818574,2.41,29.604,26.904,1.359292254,0.937796558,40246505,0
777,G2_2.jpg,1.5221514386901096,6.521305442132751,0.0425399895670166,2.452,30.022,26.676,1.482640163,0.95005832,55100385,0
778,G2_3.jpg,1.6036028370262234,7.38088493728074,0.0638997332169497,2.393,31.535,26.214,1.798222841,0.934933888,22691964,0
779,G2_4.jpg,1.59165490631051,7.227629385920807,0.0581442503414499,2.409,29.952,26.639,1.669339271,0.942016315,32246695,0
780,D2 (1)_0.jpg,1.4479086980996274,6.284786304053646,0.0125428647448661,2.045,97.658,19.696,1.558642194,0.94944166,49275869,0
781,D2 (1)_1.jpg,1.449873285135468,6.204735307019306,0.0130727658220237,2.09,79.651,20.918,1.550327855,0.953224571,52565560,0
782,D2 (1)_2.jpg,1.4743652494216817,6.26210485618499,0.0126715481059844,2.128,82.507,20.537,1.776106738,0.955809043,55740037,0
783,D2 (1)_3.jpg,1.433954886131593,6.258079613662443,0.0125148193331866,2.006,93.862,19.277,1.619182688,0.947479661,46814165,0
784,D2 (1)_4.jpg,1.4753313647198711,6.369496378138914,0.0138703381401974,2.113,74.802,21.129,1.829670418,0.9508428,50067913,0
785,E9_0.jpg,1.2961323818357673,4.434258810110907,0.0180680834226643,2.076,2035.997,5.956,4.478428789,0.928059561,92868168,0
786,E9_1.jpg,1.374415559951558,5.1803854395978455,0.0235823606491881,2.028,1296.012,7.389,3.514321853,0.913040597,81803074,0
787,E9_2.jpg,1.3315324874603325,4.782844829744393,0.0200399744338269,2.072,1619.287,6.459,3.562905268,0.921788329,90139823,0
788,E9_3.jpg,1.394020076585378,4.996724779338092,0.0221101526522202,2.313,297.486,14.1,3.172274554,0.917841149,86549830,0
789,E9_4.jpg,1.4253281682133303,4.4683886188006,0.0183243119291671,2.63,94.619,24.022,3.319811927,0.919775201,95511275,0
790,E3_0.jpg,1.159056835189578,6.243557291637547,0.0232503444818941,1.827,1061.591,6.269,3.787180027,0.930229782,42228402,0
791,E3_1.jpg,1.2137453591442744,6.120462158874261,0.0210612134408559,1.988,569.399,8.656,3.827245332,0.92927946,45047683,0
792,E3_2.jpg,1.257367576380176,6.081121290584887,0.0214173119939231,1.957,775.678,7.466,4.629068883,0.935732679,50865676,0
793,E3_3.jpg,1.2286147032034718,6.327973858822482,0.0254271639452451,1.878,901.074,6.844,4.454974326,0.918581605,40349491,0
794,E3_4.jpg,1.2394040705011864,6.327251451086554,0.023379555665685,2.045,566.938,8.862,3.195291309,0.923870204,37599037,0
795,G10_0.jpg,1.495126828803833,6.241439420771787,0.0318333234948754,2.187,79.157,20.87,1.702912413,0.941804983,53694270,0
796,G10_1.jpg,1.5118646780328917,6.808553347389696,0.0352002500770893,1.98,98.099,19.259,1.885288496,0.934146236,33831196,0
797,G10_2.jpg,1.5047199016170545,6.399202280016064,0.0317704599455755,2.129,96.499,20.336,1.430852756,0.940733189,49745865,0
798,G10_3.jpg,1.5252410875398457,6.188167233793928,0.0328014132431985,2.263,73.944,21.364,1.735873951,0.945231059,54623648,0
799,G10_4.jpg,1.5495865730377298,6.214236759312925,0.0323764270915083,2.213,78.809,20.802,1.648529051,0.94220503,55254732,0
800,F8_0.jpg,1.550025364181984,5.884406790866824,0.018052833083465,2.314,45.794,26.22,2.337260433,0.907251484,68183848,0
801,F8_1.jpg,1.571579592332519,6.393367592785221,0.0201793072950234,2.27,50.819,25.273,2.631710598,0.911395031,52688682,0
802,F8_2.jpg,1.5067203204872504,5.618557009244424,0.0171309563470418,2.266,34.369,27.311,2.742665301,0.906895205,68425780,0
803,F8_3.jpg,1.5481184143047926,5.853675295886597,0.0182275616464779,2.351,40.38,26.727,2.372334539,0.912592564,68334147,0
804,F8_4.jpg,1.529346310580837,5.7777765594847725,0.0162745683048821,2.336,61.921,24.045,2.563737771,0.915106035,70687204,0
805,E1_0.jpg,1.6064879100053715,6.439656053191022,0.0301302150770013,2.491,37.004,27.615,1.241897432,0.94622405,63010372,0
806,E1_1.jpg,1.6011648699828551,6.329691335719895,0.0291840714864489,2.515,38.856,27.373,1.137279371,0.947882041,66155796,0
807,E1_2.jpg,1.6407744761449812,6.968664676683049,0.0375250419671305,2.432,39.13,27.05,1.603271356,0.935448887,41374797,0
808,E1_3.jpg,1.6180196508670297,6.885117816534999,0.0336754062450271,2.475,32.393,28.724,1.682831743,0.935859617,46478167,0
809,E1_4.jpg,1.6115617754357567,6.450920047042721,0.0298604813150993,2.496,36.225,27.77,1.290060381,0.945444245,62566439,0
810,C8_0.jpg,1.343885116723185,6.487924432588498,0.0467983025764842,2.153,47.247,24.408,3.543185534,0.919316076,46537663,0
811,C8_1.jpg,1.3489117049411,7.088911851341129,0.0592012595762658,2.091,44.308,24.452,3.201109881,0.919439886,19795368,0
812,C8_2.jpg,1.320984028456308,5.913454344120806,0.0399650487307808,2.169,57.694,23.059,3.583142728,0.926165672,61567430,0
813,C8_3.jpg,1.2917889467999917,6.010337845255099,0.0395242326328581,2.211,34.11,26.767,3.96268493,0.922381674,58773221,0
814,C8_4.jpg,1.3369493807561597,6.552960862010166,0.0471148433375539,2.158,51.737,24.143,3.358598243,0.922772644,42980444,0
815,E8_0.jpg,1.5039481367989491,5.437023300208311,0.020700973621477,2.326,64.799,20.696,1.57741849,0.9233279,62163096,0
816,E8_1.jpg,1.558511723121429,6.529950520649423,0.0299706302591427,2.241,72.203,19.915,1.763349117,0.909064992,36552040,0
817,E8_2.jpg,1.5411831652175292,5.192868649695271,0.0203757961140431,2.321,73.026,19.835,1.551108933,0.920371137,66716463,0
818,E8_3.jpg,1.472935623025362,5.914981278658768,0.023681991443011,2.237,67.236,20.227,1.764080727,0.914166322,48891982,0
819,E8_4.jpg,1.5015458577039194,5.597587378446915,0.0227083558011722,2.322,65.991,20.66,1.538105079,0.918718823,58235554,0
820,F1_0.jpg,1.624013811388863,5.63467769295617,0.0187921328210506,2.475,73.254,25.274,2.655599688,0.89164856,92019352,0
821,F1_1.jpg,1.6763866378502157,6.054099046289899,0.0227819304732544,2.373,162.921,20.724,2.281782679,0.893700863,80665232,0
822,F1_2.jpg,1.685369836843874,6.451654010402746,0.0256347238556757,2.322,345.876,17.67,3.094270892,0.881336174,69130805,0
823,F1_3.jpg,1.6606536866665005,6.004387151090611,0.0224802854230468,2.394,150.922,21.673,2.776036161,0.89411673,83796526,0
824,F1_4.jpg,1.6347085572265994,5.73783736828938,0.0200814034724079,2.533,286.312,18.926,2.710006693,0.889525565,87418478,0
825,G6_0.jpg,1.5120213946530283,6.064717505506549,0.0259122254818414,2.205,92.444,20.053,1.659504171,0.939353136,58290507,0
826,G6_1.jpg,1.5182931399067674,6.419660033976025,0.0280307740674023,2.165,95.509,20.645,1.398270888,0.935139746,47964362,0
827,G6_2.jpg,1.485569849232576,6.011145610173627,0.0250630805765853,2.136,95.917,19.241,1.807746479,0.931830158,57737058,0
828,G6_3.jpg,1.5210602387035976,6.235707433495707,0.0285379693516114,2.106,96.069,19.338,1.434112816,0.927459195,46296217,0
829,G6_4.jpg,1.5096753031253856,6.700634557171763,0.03187474443285,2.033,111.756,18.381,1.863114497,0.925656207,36468539,0
830,D7_0.jpg,1.587357537995591,6.499891260082078,0.0457581596477473,2.561,24.832,31.325,1.292519184,0.95341893,58247516,0
831,D7_1.jpg,1.5672652618465637,6.48990676908848,0.0449496085616566,2.547,26.916,30.681,1.261398257,0.955830081,57963700,0
832,D7_2.jpg,1.5990855766053869,6.488458896211634,0.04597208142646,2.572,26.327,30.996,1.242821433,0.95338771,58336269,0
833,D7_3.jpg,1.6157875712636722,6.731044409618388,0.0509608930748389,2.504,26.478,30.553,1.313214227,0.949167072,49080987,0
834,D7_4.jpg,1.6454252141015075,6.395636885980604,0.0454543477702969,2.624,22.894,32.44,1.271097269,0.952810623,59799849,0
835,D8_0.jpg,1.539980696911033,6.154527295364046,0.051098929399759,2.533,22.778,31.916,1.484867167,0.956432774,60762528,0
836,D8_1.jpg,1.566636830101073,6.830741776114793,0.061830016329086,2.437,24.073,30.884,1.622512314,0.953506007,45089809,0
837,D8_2.jpg,1.48915163310496,5.80735035711646,0.0442212051334209,2.48,27.815,30.329,1.416305898,0.960497401,72830535,0
838,D8_3.jpg,1.54158037663325,6.382836280908746,0.0539485218026299,2.499,23.373,31.518,1.745664415,0.953035567,55812473,0
839,D8_4.jpg,1.5344560230517454,6.825684629036185,0.0596189698550566,2.457,22.744,31.458,1.947790228,0.950576972,46317758,0
840,F7_0.jpg,1.5529035338826345,5.869301420957853,0.014670702154196,2.223,80.93,21.27,1.824222045,0.93685061,59086419,0
841,F7_1.jpg,1.586682739682789,5.518699198950895,0.0126632533811594,2.251,107.336,18.942,1.652620704,0.94256613,71311080,0
842,F7_2.jpg,1.551968383011234,6.047766074317704,0.0144742267851817,2.156,139.776,17.246,1.852582263,0.941688594,56039859,0
843,F7_3.jpg,1.567063330620039,6.1200712548938325,0.015825763936414,2.217,74.141,21.654,1.803522058,0.932743082,53364934,0
844,F7_4.jpg,1.5647580876283598,5.785432226020814,0.0145009263623792,2.282,68.394,22.39,1.822585991,0.938133722,61744266,0
845,D10_0.jpg,1.7549288013399662,6.493393881097709,0.0271715347795622,2.602,18.353,34.19,2.852418166,0.881951392,57895791,0
846,D10_1.jpg,1.787101742972206,6.821971559449408,0.0283163315213296,2.545,19.494,33.401,3.184541809,0.877817498,49612919,0
847,D10_2.jpg,1.6992751232159014,5.60913054365547,0.0209971655427235,2.658,17.099,35.09,2.355348377,0.899597644,74613494,0
848,D10_3.jpg,1.703978223398842,5.593936531090242,0.0197531777602448,2.662,17.485,34.866,2.291730211,0.898057513,76080593,0
849,D10_4.jpg,1.7652457921250433,6.549295223942992,0.0257032585302268,2.561,19.62,33.489,2.680299052,0.884337383,56543046,0
850,D3_0.jpg,1.6613122055497882,6.5003771846236935,0.023963039062097,2.481,24.823,30.872,1.645467877,0.922426701,60598942,0
851,D3_1.jpg,1.691626824534974,6.3767577036976615,0.0202272191696379,2.46,26.776,30.187,1.570404805,0.922410052,65198886,0
852,D3_2.jpg,1.6702607359160986,6.37065847975394,0.0206607742741451,2.34,34.941,27.445,1.727573608,0.918283875,58853200,0
853,D3_3.jpg,1.6594943808973175,6.642805471463906,0.0225924081222831,2.357,31.255,28.564,1.744760294,0.916001051,54686747,0
854,D3_4.jpg,1.7202721154982656,6.876767048752401,0.0257112600186079,2.296,37.41,26.733,2.076297178,0.90992437,42134139,0
855,C6_0.jpg,1.6663411675502728,7.1352242491881634,0.0590156492811739,2.384,27.58,29.583,2.664233753,0.910313978,41861693,0
856,C6_1.jpg,1.6786907101313076,7.06311241777934,0.0568591819590145,2.48,24.202,31.16,2.564817972,0.909720028,43594314,0
857,C6_2.jpg,1.6253941710493771,6.501778956203496,0.047239998181728,2.52,25.022,31.318,2.495100947,0.910795999,58637390,0
858,C6_3.jpg,1.6631575375341394,6.39959186787061,0.0458379918278676,2.539,24.427,31.662,2.818425747,0.909667605,61518609,0
859,C6_4.jpg,1.6400773579505084,6.850593775713568,0.0505463133042178,2.397,30.032,29.14,2.508497466,0.91113317,50508226,0
860,C10_0.jpg,1.357472145682429,6.234416137597229,0.0261763292029799,2.068,125.107,17.44,2.187014984,0.947348777,50586112,0
861,C10_1.jpg,1.4065992809506631,6.403981016348665,0.0290015228028792,2.104,152.416,16.451,2.164120266,0.941340952,45691585,0
862,C10_2.jpg,1.384382297750426,5.7873328117244025,0.0242219495012324,2.152,171.173,15.38,2.066079205,0.94807321,60126628,0
863,C10_3.jpg,1.3929007064418777,6.582552942474092,0.0300416808789795,2.055,121.934,17.791,2.068208118,0.94268811,38672249,0
864,C10_4.jpg,1.377159824174403,6.360074126055829,0.0292506549961781,2.043,184.033,14.966,2.093123305,0.942779798,44441301,0
865,F10_0.jpg,1.2856160055280244,5.878317745767177,0.0440425851514431,2.16,75.227,22.213,2.678047274,0.952389249,59093151,0
866,F10_1.jpg,1.2071031045830156,6.976241204530479,0.0663427843450868,1.999,76.603,20.736,3.407829386,0.943417526,24608613,0
867,F10_2.jpg,1.2005649342596356,6.8701143252759085,0.063974336925832,2.058,58.041,22.811,2.322831762,0.946739309,28756086,0
868,F10_3.jpg,1.2232225285666103,6.429973625771471,0.0529469733695642,2.133,43.614,24.926,3.267962442,0.947258598,44920506,0
869,F10_4.jpg,1.2560186976876009,7.002870652766346,0.0653185319077697,1.991,56.643,22.442,2.567702985,0.931037656,23736427,0
870,B2 (1)_0.jpg,1.469441019201543,6.423005680977162,0.0280033846205693,2.286,111.387,18.714,1.356479896,0.960744471,53914679,0
871,B2 (1)_1.jpg,1.4943526945024708,6.475439338900932,0.0275139158593126,2.256,150.413,16.591,1.325890862,0.962685635,52126731,0
872,B2 (1)_2.jpg,1.4663752711014315,6.338235531834434,0.0272150835729792,2.273,127.324,17.598,1.209560272,0.962681726,56047002,0
873,B2 (1)_3.jpg,1.4781366933388431,6.574309198624675,0.0297707176798875,2.204,161.105,16.106,1.330552165,0.962408591,46552144,0
874,B2 (1)_4.jpg,1.5036288377110407,6.562615847991632,0.0302541806584965,2.253,95.628,19.669,1.649619606,0.957662114,46600838,0
875,E7_0.jpg,1.5568361937774764,5.436854256424851,0.0191252159666112,2.369,28.876,29.305,1.75698828,0.899833073,69589976,0
876,E7_1.jpg,1.5890627887929067,6.329609102245633,0.0243689168816012,2.261,36.1,27.119,1.979541006,0.894801209,48303587,0
877,E7_2.jpg,1.5846803411802657,5.748463681788354,0.0221785170507541,2.299,32.987,28.048,1.841396831,0.893774992,60532488,0
878,E7_3.jpg,1.5747070115721615,5.650471094007695,0.0211612632419425,2.331,33.204,28.693,1.630723913,0.902089034,63248808,0
879,E7_4.jpg,1.5674059344138085,5.40976213443857,0.0207120198196104,2.334,34.532,28.624,1.724942194,0.906329597,68386371,0
880,C4_0.jpg,1.5267482906513097,5.825793700212981,0.0173661273259252,2.283,43.659,24.77,1.717410684,0.933307507,70325374,0
881,C4_1.jpg,1.5272629127369808,5.993966367348032,0.0181566268478584,2.189,119.612,17.79,1.819897977,0.934405542,64452917,0
882,C4_2.jpg,1.5206465703763206,6.3114634494612325,0.0205984640439762,2.195,81.575,20.347,1.775776945,0.93421473,55962519,0
883,C4_3.jpg,1.5148029148558844,6.2797394818189405,0.0202776301810369,2.182,83.551,20.031,1.897288153,0.929750167,55919418,0
884,C4_4.jpg,1.5383480186629697,6.125794733602081,0.0185033155495544,2.291,44.005,24.926,1.928046461,0.927429517,61608480,0
885,C9_0.jpg,1.3760065769029288,6.488164316211616,0.0272533208260769,2.1,97.523,19.234,2.944383615,0.915595812,35031526,0
886,C9_1.jpg,1.350767243940808,5.9438721004150175,0.0204450282793305,2.152,68.259,21.684,2.959864313,0.917966087,58512544,0
887,C9_2.jpg,1.3452002328385164,5.624762645373133,0.0199956493193037,2.19,54.625,23.499,2.92534897,0.90879882,63309050,0
888,C9_3.jpg,1.3463472681898685,5.63911980806254,0.0175419737443363,2.17,41.281,25.118,2.672509419,0.919787626,68020367,0
889,C9_4.jpg,1.3820017435853236,6.246330812286278,0.0227129842517603,2.166,62.649,22.414,2.836263079,0.917015373,50579909,0
890,B1 (1)_0.jpg,1.6392287131873784,7.029559329906772,0.0324347380249525,2.239,83.18,20.53,1.466762928,0.954821085,27230325,0
891,B1 (1)_1.jpg,1.5709030150841414,6.4034617982008495,0.0244439610557084,2.297,72.6,21.621,1.100905833,0.965188979,57317530,0
892,B1 (1)_2.jpg,1.5880934730171488,6.65701041279819,0.0268744423576829,2.282,112.476,18.242,1.156744009,0.962706144,49647317,0
893,B1 (1)_3.jpg,1.6023365817735684,6.79471131688589,0.0284721219065213,2.309,77.244,21.206,1.155747389,0.959767084,44617870,0
894,B1 (1)_4.jpg,1.5866611805569937,6.48189427573853,0.0235042579769556,2.242,69.963,21.735,1.24992735,0.961914854,51231122,0
895,B8_0.jpg,1.5184324454770664,6.303419747760781,0.0422039343366491,2.439,40.211,27.251,2.038494078,0.900816449,54563432,0
896,B8_1.jpg,1.464459356812447,6.311659800742706,0.0414834346919316,2.286,54.429,24.018,2.125955295,0.897515996,51421098,0
897,B8_2.jpg,1.5020310443386051,6.385885317029427,0.0424620708018687,2.452,37.103,28.787,1.556278859,0.901646176,51678267,0
898,B8_3.jpg,1.476220534631036,5.748335964432911,0.0348616083484004,2.442,37.328,27.979,1.851616355,0.907798554,69225819,0
899,B8_4.jpg,1.52456381569109,6.419391641186232,0.0437867509641466,2.402,43.442,26.652,2.045130879,0.901131418,50885609,0
900,B10_0.jpg,1.5019384483232376,5.871038458734015,0.0210707225406882,2.454,68.585,24.701,1.287306119,0.935948226,57483580,0
901,B10_1.jpg,1.508985010486774,5.990113658228379,0.0228851808767264,2.423,99.115,22.588,1.379771605,0.932119815,52178742,0
902,B10_2.jpg,1.4973493733328327,5.905272606858311,0.0215843240458155,2.409,83.65,23.211,1.450021356,0.928877986,52961736,0
903,B10_3.jpg,1.4835852219545416,5.7214584781262365,0.0188624701408935,2.421,26.996,28.464,1.303737044,0.931251481,58999234,0
904,B10_4.jpg,1.5245146758125854,6.25573734865009,0.0241274534021352,2.444,96.617,23.262,1.386661406,0.927965504,45870463,0
905,E10_0.jpg,1.502706041246989,6.174081247720186,0.0453272522619553,2.678,84.443,24.733,1.859895984,0.923942216,58942988,0
906,E10_1.jpg,1.53753961762102,6.602263417672937,0.0480987037911998,2.679,101.009,24.088,1.81159655,0.931719346,53491614,0
907,E10_2.jpg,1.523024650558154,6.138058520620533,0.046275025109735,2.5,164.02,18.248,1.930559769,0.929536659,59866212,0
908,E10_3.jpg,1.5191353796232905,6.310375169698128,0.0448535640774687,2.229,422.503,11.166,1.875158295,0.92713597,58683838,0
909,E10_4.jpg,1.5146527056496462,7.099988815164194,0.0591680199940142,2.584,86.342,24.651,2.300859127,0.922457813,35555153,0
910,F6_0.jpg,1.552207675935524,6.978363263058286,0.04990524181275,2.241,191.93,16.384,2.075505171,0.921375474,37846361,0
911,F6_1.jpg,1.4890798446926932,6.250665653918484,0.0431890486891704,2.442,216.629,16.902,2.33688797,0.931123214,53305426,0
912,F6_2.jpg,1.5350665552448168,6.486892730775131,0.0431994777988516,2.322,126.538,19.069,1.976320458,0.921388919,52728227,0
913,F6_3.jpg,1.533972742523534,6.715345443484784,0.0453927370546467,2.234,225.956,15.28,2.308339907,0.923105643,45842910,0
914,F6_4.jpg,1.5082604120926186,6.449069340181453,0.0440649636110055,2.263,160.147,17.203,2.400247987,0.919023651,55892683,0
915,B9_0.jpg,1.5391423871625427,6.439111019836552,0.0247203910731814,2.426,27.982,29.872,1.393565647,0.910185614,39560877,0
916,B9_1.jpg,1.528913274262298,6.389210805543284,0.0233367908388166,2.467,26.536,30.364,1.627067927,0.912520002,44515014,0
917,B9_2.jpg,1.4938695970547275,5.70984163141775,0.019126627366905,2.498,23.984,31.269,1.467390874,0.925394053,64528495,0
918,B9_3.jpg,1.5247536706016025,6.448647139262014,0.0244124692058729,2.447,25.277,30.495,1.51565015,0.90914983,42963785,0
919,B9_4.jpg,1.4722572353072392,5.563345719968089,0.0176381946084394,2.495,25.593,30.678,1.25755016,0.923290159,69544015,0
920,C7_0.jpg,1.3201769968838784,5.815402937429024,0.037621100534383,2.12,81.479,19.744,4.287287753,0.922475627,58611308,0
921,C7_1.jpg,1.2939106372928144,6.615159096447755,0.0472047730465094,2.013,185.48,14.601,3.89949536,0.915322023,36662431,0
922,C7_2.jpg,1.2747665108020003,6.352246434001059,0.0420092944258509,2.178,57.875,22.041,4.079719226,0.921651189,47667133,0
923,C7_3.jpg,1.3095381292327857,6.566505474639866,0.046669761650495,2.118,104.794,18.457,4.698236768,0.919673115,38915682,0
924,C7_4.jpg,1.2826149518734613,6.20175373342768,0.0404984162534296,2.157,88.791,19.531,4.465484554,0.924817743,50143628,0
925,E5_0.jpg,1.379820808872813,6.377894305943078,0.0327696321904232,2.084,326.875,11.879,2.1328446,0.920178101,52580776,0
926,E5_1.jpg,1.3831100916352828,6.583110331141779,0.0378861572428295,2.027,240.7,13.705,2.100636634,0.898705638,42207717,0
927,E5_2.jpg,1.3450393060662034,6.303370696421811,0.0343145480893522,2.018,269.774,13.206,2.581494674,0.892834862,49792640,0
928,E5_3.jpg,1.3511927394466043,6.273568351391565,0.0304149161066333,2.075,258.553,13.183,1.939048243,0.904785606,58785348,0
929,E5_4.jpg,1.3729185322242916,6.876836242669688,0.0409080695323531,1.994,293.731,12.742,1.841927992,0.889001333,30455011,0
930,B3_0.jpg,1.6143548549881177,6.711679047930265,0.0361946908615215,2.484,60.859,24.638,2.645984443,0.871287879,53068837,0
931,B3_1.jpg,1.6464820837412943,7.002932464462249,0.0416717615734015,2.467,59.344,25.192,2.668115845,0.868934737,41984626,0
932,B3_2.jpg,1.6012711661571224,6.620722307246214,0.0352986594629816,2.535,45.03,26.982,2.969611714,0.866034534,56589802,0
933,B3_3.jpg,1.612976858536109,6.719439339880684,0.0346400033912441,2.492,67.558,24.742,2.787293567,0.869957039,59326847,0
934,B3_4.jpg,1.6065168934612943,6.810701709770523,0.0330926254990179,2.482,58.924,25.2,2.885082865,0.87166295,59924827,0
935,E6_0.jpg,1.480371142932707,6.535842968379434,0.0344403511092916,2.149,152.54,16.8,1.872331152,0.919593277,45027387,0
936,E6_1.jpg,1.4995164914466153,6.407597139462451,0.0325638758612422,2.166,163.928,16.195,1.970783246,0.928146725,50678921,0
937,E6_2.jpg,1.4653210101137155,6.604656392289847,0.0339829602036089,2.133,182.736,15.574,1.725942466,0.917450986,45328959,0
938,E6_3.jpg,1.4730427804144153,7.042711057727819,0.0426260368121308,2.046,204.355,14.963,1.846422551,0.904260947,22769876,0
939,E6_4.jpg,1.4830191529376315,6.428699399311222,0.0334186563309008,2.135,147.927,16.562,2.005473795,0.916646703,48266359,0
940,D1 (1)_0.jpg,1.516459008024956,6.110629423232899,0.0184083779988955,2.322,30.872,28.35,1.529784772,0.939036725,58937930,0
941,D1 (1)_1.jpg,1.5459531189099471,6.034225501723228,0.0178740282326089,2.363,30.146,28.693,1.476089702,0.943034969,62504048,0
942,D1 (1)_2.jpg,1.544694480918395,6.360070815861215,0.0208980216500978,2.288,33.821,27.546,1.387805986,0.939152239,48716987,0
943,D1 (1)_3.jpg,1.4993559079115273,6.297778665000644,0.0188191447521848,2.211,40.084,25.686,1.555370237,0.941447915,55205705,0
944,D1 (1)_4.jpg,1.536684780933819,6.218635986287559,0.0188847146553823,2.355,30.839,28.413,1.553291354,0.93995505,56604698,0
945,A1 (1)_0.jpg,1.4346572999684744,6.06433390683979,0.0219009350269944,2.228,243.564,14.136,2.191892794,0.915483954,65142005,0
946,A1 (1)_1.jpg,1.4010499753661485,5.808561986461207,0.0180443733957532,2.218,180.568,15.711,2.117571366,0.916106508,74068783,0
947,A1 (1)_2.jpg,1.4131870210253143,6.010125715276975,0.0219300560525394,2.191,93.689,19.961,2.275170031,0.910203293,57550218,0
948,A1 (1)_3.jpg,1.4474444935086987,6.897403163277815,0.0313475830016526,2.113,172.916,15.895,2.360565945,0.900163061,24645586,0
949,A1 (1)_4.jpg,1.4250419425919691,6.431757909968104,0.0240034165994424,2.128,153.635,16.28,2.298116991,0.912425166,50263952,0
950,D5_0.jpg,1.4763636998653558,6.38766203713561,0.0659801367698521,2.312,61.004,22.769,2.397576053,0.917019178,57817971,0
951,D5_1.jpg,1.5501231627049774,7.283110598071167,0.0760679581067813,2.202,78.591,20.501,2.406654546,0.911162652,29251872,0
952,D5_2.jpg,1.4939869165894435,6.233556578538653,0.0548659652552887,2.297,70.575,21.602,2.183631648,0.919119044,60416272,0
953,D5_3.jpg,1.5436194672003294,7.151624427076769,0.069749790314843,2.242,62.448,22.293,2.461668695,0.910777061,37842222,0
954,D5_4.jpg,1.4980960620216852,6.119247673704902,0.0502426088377902,2.326,67.266,21.888,2.216567538,0.926114871,65653004,0
955,A9 (1)_0.jpg,1.5418809753639449,6.062391510602765,0.0209229878564617,2.39,29.672,29.523,1.626669544,0.90918236,55598405,0
956,A9 (1)_1.jpg,1.566075481527168,6.218719313171729,0.0223243842638131,2.413,35.758,28.091,1.502394827,0.915578031,44962241,0
957,A9 (1)_2.jpg,1.5571898463606393,5.931008777879269,0.0199705400371001,2.41,30.452,29.0,1.58896088,0.920184039,57173114,0
958,A9 (1)_3.jpg,1.5299375813105909,5.564701370219384,0.0178747935450577,2.43,40.627,27.161,1.477967133,0.918406633,62617618,0
959,A9 (1)_4.jpg,1.5742308653288328,6.131390310098172,0.0211434123512151,2.464,30.235,29.664,1.513200134,0.925997355,52257866,0
960,A5 (1)_0.jpg,1.5019636497790747,6.311265368942515,0.0279384752846004,2.199,83.327,20.682,2.21146485,0.918999766,51504314,0
961,A5 (1)_1.jpg,1.4288900822300117,6.042020128581563,0.0254018831253115,2.198,83.924,20.314,2.104169122,0.919288828,56142482,0
962,A5 (1)_2.jpg,1.4750851916588226,5.623553696404121,0.0222031758032297,2.244,79.325,20.939,2.028808915,0.92831889,69428437,0
963,A5 (1)_3.jpg,1.4771256832070885,5.388383478348932,0.0210208779758184,2.216,94.605,19.542,2.001450046,0.924776732,73792253,0
964,A5 (1)_4.jpg,1.4300979933354052,6.089691519950345,0.0258941465296437,2.203,87.676,20.314,2.216717823,0.919704619,54178191,0
965,C3_0.jpg,1.5818618812174012,6.924516708334391,0.0285200198832205,2.239,33.047,27.176,2.460166061,0.890792464,40362767,0
966,C3_1.jpg,1.5873088140766505,6.857570236740426,0.0302209739978617,2.341,31.115,28.272,2.303538441,0.890877715,46153346,0
